"NBa7we src","d4r55","RfnDt","RfnDt 2","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","RfDO5c 2"
"https://lh3.googleusercontent.com/a-/AD_cMMTEtX7Nnz7rDQFVrN-oDaPPmo6P1MQGf61YfWNNcxNg1NM=w36-h36-p-rp-mo-ba3-br100","Mudith Chhajer","· 19 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Best vadas I have ever had. Chutney was amazing ! Sambar is average . Worth every penny .","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSt0kOZ4vbs58c9pcli5jwq5XwzQL8UWSaEohmSJPuAS54=w36-h36-p-rp-mo-ba2-br100","Uday Badami","· 13 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Amazing homemade food! A very small shop with limited seating but a must try when in Chennai.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTfQwDnREM-PCHQl-uGCcTIW0m2FSCUcjUBxSU1gmKFFts=w36-h36-p-rp-mo-ba5-br100","Diiliip Chordia","· 327 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","Very old mess and good food. Be early or waiting time is high. Seating capacity is low.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMR9kjeOxAY-dJT-7Ypi81qV0BsNhd8tPahwqBb7bNFV6zN8=w36-h36-p-rp-mo-br100","Ramprasad N","46 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Nice food. Place is bit small, we might to wait to get in.
Hope Rayar mess will opens up a new bigger branch nearby","More",""
"https://lh3.googleusercontent.com/a/AAcHTtdbSfvzp6X9O9QDh3LasQCx2aql2_WCv_GoO6-0It3w=w36-h36-p-rp-mo-ba4-br100","Anuradha Ramaswamy","· 146 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Idli Sambar Chutney super but nothing can beat the podi. Pongal ok. Coffee really tasty. Enjoyed","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTwMh1ifTpd77GTeCZb-2FvGhGYZUUHhFo7Wg0o5zRFmPk=w36-h36-p-rp-mo-ba3-br100","ram kumar","· 35 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Legendary place but taste become monotonous, sambar is below average for evening food items. Only for occasional visits.","",""
"https://lh3.googleusercontent.com/a/AAcHTtcbHrSfEyX5ONuJLH4ITdCn2AGI1GECLLivXOmmaBq8=w36-h36-p-rp-mo-br100","Nirmal Kumar","35 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Always crowded. Very congested. Food quality is good. Vada and Pongal very tasty.","",""
"https://lh3.googleusercontent.com/a/AAcHTtezipOw6RleVzxjfO6lAB-2pvcxg9FP8W_DQBqZFUFh_g=w36-h36-p-rp-mo-br100","Umesh Kannan","2 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","I went there for evening snack. Food was good but sambar is awful. Other than that its a good place.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMS6xrEVM0iOUPyCKNgsCPyc7tL4U5oGkrBhgMMGb-YhO6I=w36-h36-p-rp-mo-ba4-br100","Rajat Pandey","· 86 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Authentic brahmin food. Its has long waiting line
You must be there before 6 am to serve you first.
Taste is mind blowing","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRKyYA7D9duJO86FLvchTG4oDKbImsC75MohyW0n3XIxq1K=w36-h36-p-rp-mo-ba4-br100","siddharth b","· 39 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Wow Pongal. Wow chutney. Wow vada s . There kara chutney is a wonderful addition too. A small place with lot of personal attention. Enjoy some piping hot pongal and idlis.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSMpIQ7Zxd8VnOhtKNHmj3koDlpLMvQhLAaIrx5I4rDKQo=w36-h36-p-rp-mo-ba3-br100","Arnold Raj","· 28 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Traditional Chennai breakfast in Mylapore...Must try suitable for all aged people served hot with good quality and care","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTEmjSdgkGBMBW5cwS3U-HptKNgnhiozKxWfPh4jFOtAKY=w36-h36-p-rp-mo-ba3-br100","Senthil Raja C","· 75 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Limited menu -idly Vada Pongal for breakfast all are athentic.
Must try.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMTfYHEju1_KYJJmUqT_dlEJTd44UWeilapmtcUfC4lhkvs=w36-h36-p-rp-mo-br100","Asif Azuu","3 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 months ago","Over price taste is not ok.....","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTIU3pnVyWq3-FNs2T395wkYzUNFeEuhdYyBj_GFkNT08ZL=w36-h36-p-rp-mo-br100","Vivi","10 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Vada was super in this mess must try","More",""
"https://lh3.googleusercontent.com/a/AAcHTtcOdmuhM3HXG_fJVknZb2Br2nqM7XfTK_Aj-GcF5_3j=w36-h36-p-rp-mo-ba4-br100","Hareesh P","· 52 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Tasty and homely food tasty getti chutney, podi and soft idilies... If you want to taste homely tasty food go for it","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSUXKHuGxvYizn8T6r81STf3-dvlcC7XINUlVUFEojXBJg=w36-h36-p-rp-mo-ba2-br100","Sachin Gautham","· 12 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","Rayar's mess was one of a kind. Coffee and Adai was ultimate. Loved it.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRLxv1i4YQ5h5Jfqygh_eBQqGOJULJT5ZSWxO7cuO0scX8d=w36-h36-p-rp-mo-ba6-br100","ANIL MEHTA","· 341 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Superb preparations nice authentic traditional taste for true lovers of South indian cuisines . Pocket friendly & homely","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTK3xmFKxmqiOJNYAARbplD_h5SjbJ3QTc6UxSSJeNQ=w36-h36-p-rp-mo-ba3-br100","Rajendar Jain","· 43 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 months ago","Ok but
U can have a bite for one time
Not so much","",""
"https://lh3.googleusercontent.com/a/AAcHTtfiohzS3NBmrOfUeBSZxzzgKJUf9qOL1mASSMzdyCYw=w36-h36-p-rp-mo-br100","Vathsangam R","25 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","As usual good and cost effective, while chutneys are great, sambar is tasteless, need to change.","",""
"https://lh3.googleusercontent.com/a/AAcHTteMQevT4WTKU7COPaW814-TzgPLQPyuu6KaWrNXjpJQ=w36-h36-p-rp-mo-br100","paramasivan chinnathambi","491 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Yummy food u will Get idily Vada pongal & Coffee for breakfast and evening u will get Adai rava, onion, podi dosa","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMSvbxPJG5wGBVpZ6CRZhGhx0X9jUXVzmuvMzAVXlf21HDQ=w36-h36-p-rp-mo-ba3-br100","Chandra Sekara Murthi R","· 43 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Good one.. Was Served hot and fresh straight from stove","More",""
"https://lh3.googleusercontent.com/a/AAcHTtcRO0Yj8hEjpSSoMEqRtZN9uoSQvJlVtcB-8U_lzWii=w36-h36-p-rp-mo-br100","Malini Keerthi","1 review","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","5 months ago","Worst .quality of food is poor","More","Dine in…"
"https://lh3.googleusercontent.com/a/AAcHTtdZq91N00vOQFotXXVNxxuKvIicf3l0uc2sznUwgV-E=w36-h36-p-rp-mo-ba2-br100","giri raj","· 24 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Worst mess cooking oil they do not change no hygienic cooking place is very ugly FSSAI OFFICIALS ARE SLEEPING WITHOUT FREQUENT CHECKING VERY RUBBISH AND HORRIBLE","",""
"https://lh3.googleusercontent.com/a/AAcHTtdJU-sCWNx3laVIUvN6gNZZ9Qbv875kGFhTPI6o6xTI=w36-h36-p-rp-mo-br100","S M SHYAM SUNDAR","2 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 weeks ago","Idli not so good","More","…"
"https://lh3.googleusercontent.com/a/AAcHTtchze30-Tl_Vn92ykVmrMiacBcgYgj10rq7bes4Xay0=w36-h36-p-rp-mo-br100","Krishnan Lakshminarayanan","1 review","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Tasty food in an humble atmosphere.
87 years of service....
Great experience …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQOHmIJHRJocXqMVmA-auFIdHrWcBMPFYC4h91ZfFpjMes=w36-h36-p-rp-mo-ba4-br100","shiva kumar","· 233 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 years ago","Food taste deteriorated. Recipe though supervised by the legacy persons, now may be prepared by new hands. Concept still retained, taste👎 …","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRYJ8Fd16xuwwQVx2FVbYxzrYKHGrNqIjsugpZdLINA9j0=w36-h36-p-rp-mo-br100","Narasimhan Agohrasharma","11 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","I am old regular customer. After six years am visited. Same receiption with same taste and hospitality. All the best and best wishes. Narasimhan, Pallikaranai.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMQeXsYsIxLvo-BV-AzXU2zh1KAEZCB5nvCBX7pL8NAE6OE=w36-h36-p-rp-mo-br100","Thiyagan","7 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Good and Homely Restaurant. Hygienic","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTPQREZLaMIQSKp8AoSuaX6YnHoLGzrftRTlt8yRWmHgIo=w36-h36-p-rp-mo-ba4-br100","gaurav chovatiya","· 78 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","A mess which sells idli, vada and pongal for breakfast.
A good to have taste","",""
"https://lh3.googleusercontent.com/a-/AD_cMMREV1EumoOxvYhnimfeyv6KOP18s8ksZqN730JG5IYjQNg=w36-h36-p-rp-mo-ba3-br100","shiva kumar","· 73 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","hot steaming vada, idly and pongal
crowded and traditional
loosing taste especially sambar","",""
"https://lh3.googleusercontent.com/a/AAcHTterFfnxtOkx2Fa3k4-672WDIXvZmUyPFS-uVhWVaQIi=w36-h36-p-rp-mo-ba3-br100","K J","· 93 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Amazing breakfast and one of the oldest breakfast place in Chennai...must try vadai and filter ☕","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQiTps0deV531ptiQJoCjUlcFJr3b_mGV4SPW_9AfJh3g=w36-h36-p-rp-mo-ba3-br100","Aakansh Jain","· 45 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Very good traditional South Indian Breakfast with Homely Taste...","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQzSJ6IQaGHuvzHyVDK95ZBhR4cpBNbA76yEKRidBsJPkA=w36-h36-p-rp-mo-ba4-br100","Shankar Venkataraman","· 123 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Cheap and best... Even after pandemic years they have increased the prices very reasonable to help the comman  men to come and eat quality food...","More",""
"https://lh3.googleusercontent.com/a/AAcHTteH4NVPldD5LFlkapGpmeGaKWh6OqTjpnM0XIFg3Rc5Hg=w36-h36-p-rp-mo-br100","Splaxmi Narayanan","3 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Superb Tasty yummy mess","More","Dine in…"
"https://lh3.googleusercontent.com/a/AAcHTtf83qkGkJ3G50vnIhWZOF5sWENBNwXN-uJA2d9bTkOa=w36-h36-p-rp-mo-ba4-br100","Mayank Sidhi","· 99 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","It's oldest mess homely hygenic breakfast with tradional hospitality.It will be among one of my favourites in my life time.","",""
"https://lh3.googleusercontent.com/a/AAcHTteyAi9f5YxOyzMQerRfcOzShtIhC7Vc6O7LLaR7L6Pc=w36-h36-p-rp-mo-br100","uppiliappan laksminarasimhan","45 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Went with great expectations but disappointed inside. The tastes are not as publicized. Only the bonda was comforting.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSMFYprngSX6pmYIlxTHCOHP4Xz0BzJGeadGD_tA1VTxf8s=w36-h36-p-rp-mo-br100","Akram Khan","5 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Do try their soft Idly and podi! Good food","More","Dine in…"
